Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Price_log
71068.99611445106,4.746896448058781,9.387912580919023,6.2,35724.01849236346,1355556.9536497225,14.119723701451562
67622.21961064836,5.813927734760928,5.0711118668430055,4.16,35359.84846516354,841392.493028112,13.642814716602725
60437.722660494015,5.102177022736488,5.6696002700870585,2.42,30461.70341347905,619664.2511643859,13.336934693736552
77628.22157663232,6.215553683517608,7.314935944980668,6.0,26257.11684841584,1446982.7614704303,14.184991783346387
90244.76179876844,6.854701347154991,6.151475524764483,4.17,17771.37989716649,1575680.036970013,14.270198141207423
74439.56614457298,4.1802145910897055,7.9644135673126915,5.28,44079.38816105508,1351639.83872163,14.116829848460235
80819.28657338592,6.20774105221012,8.065919755486853,4.38,34535.990706533245,1543801.654559296,14.2497591869933
73003.49570984353,5.1524636654982645,6.820051097035973,4.43,23500.00686580477,1101239.492185515,13.911947822538515
66964.38136158796,4.9996183685062245,7.473866429633918,3.2,36043.9171142742,1034180.9492611092,13.849121284973634
73617.1610348896,4.949914268285478,7.3737871564022734,5.06,29735.357984295904,1139360.434008341,13.9459785178238
68751.0832549764,4.979127980771986,7.380271214086946,6.1,25504.960316464854,1116351.7534385773,13.925577459288878
78693.8408020391,5.791574194839933,6.453815822544828,3.15,44210.155242654335,1526013.3295975295,14.238169881082273
64317.651436453925,6.566351099518024,6.487273842689119,2.34,22295.72190519085,1020098.0413818643,13.835410279940598
71939.3710407762,6.994091107090339,8.025891006015335,6.11,40053.87810424453,1617072.27721383,14.296128454300455
71868.45488517579,6.449894320418547,7.529148738424307,5.22,42187.81233758749,1567482.2680612735,14.264981877149163
84855.841796854,4.273395859238659,5.310761266224165,4.05,43119.697028073766,1134273.424521429,13.941503730925778
72969.6733218016,4.829483144028,7.808808095096697,4.06,40262.8279599652,1434803.061308178,14.176538855210678
68599.04341313866,4.526574351554972,8.781110948035272,5.45,44339.96289346858,1234837.2060070026,14.026450512180231
62677.19299413639,6.239752520780447,6.036458018078103,2.31,50162.61135281667,1246410.340577982,14.035779052723774
63380.81467003762,5.344664036395251,6.001574334569032,2.45,40217.333577428006,932979.360621325,13.746139429898742
73515.39285571981,5.997008830755168,7.884560514909892,4.3,35015.078149058565,1468030.4077797038,14.199432882873031
58518.00019496588,5.988531572912719,7.8348675013902,4.3,44011.41990576013,1087802.8877692306,13.8996714399389
60015.33707222878,6.118306400376794,8.72882546251151,5.36,27854.687918708834,1260484.4621029706,14.047007492106847
73724.214508181,6.514715093630356,5.713653887529197,3.04,33025.443117166564,1021122.0523475125,13.836413611282834
81850.98838561238,6.385530181163657,4.334884494423243,2.39,42634.95086393372,1375467.2709967713,14.134304791830093
81559.19833734892,4.99811939991427,4.802796915946138,2.03,45777.5515553716,1224792.356950685,14.018282699527987
62041.42829314112,6.692077852895771,7.121938798714527,3.25,46069.97691158923,1376898.0583895228,14.135344469569585
76935.85040730506,5.3963631417985525,9.349175608910928,6.5,25763.643248976205,1642164.2161155469,14.311526182760758
70564.46383656282,6.335995235991057,6.4694656996451165,4.43,36308.244710183,1210573.8552657485,14.006605891751313
70885.51170433697,7.489075380755159,5.401579141401541,4.13,39730.1575444799,1246595.160288169,14.035927323204678
51742.05169814491,4.9763847859654735,6.862250095476187,3.22,45458.31172371608,812059.0590565013,13.607329580763883
61830.23950122861,6.099760912355622,6.5435423601471525,3.16,37688.39047927992,1054856.0326670024,13.868915801649731
73582.86265963067,7.425390997093108,5.965859466598843,4.27,36759.652549341205,1384432.1532990958,14.140801338231139
73998.97604731687,5.702047486919294,4.779414719276269,3.2,49947.48099076038,1133126.4838613546,13.940492052534172
62270.59376658405,5.486476593663888,7.841884408106828,5.07,56626.45629199738,1470476.9871032657,14.201098067196181
61943.1916491392,7.202716558428942,6.61398258721109,3.07,41204.71039266353,1326837.455537671,14.098309569308269
71108.05396693217,5.337521408012928,8.304266750130761,4.4,39238.484876872346,1441956.2019363926,14.181511916730821
77485.7106799997,5.799168209264613,6.563428007872928,4.07,33296.59384435285,1278204.781562914,14.060967919394875
56516.903647493695,5.323563633422084,6.995307464955513,2.03,34169.93466575232,803919.8064717614,13.597256043896486
86129.76401633411,7.002562784868673,6.433308459853902,4.45,43393.297536737584,1880127.0624823808,14.446850450827874
70030.02061169033,6.223011942386863,7.656969157084154,3.05,26782.556268854794,1261715.4616659957,14.04798362304162
69518.48172444303,6.7288475750793175,7.415805961764804,3.48,36570.18205400864,1527492.3438923082,14.239138612501083
62911.518317444425,6.283559889744335,6.056316024226691,3.25,39738.27109286689,1133084.3238238392,13.94045484505094
78060.6507282977,6.377932266752447,6.365205749253002,2.07,47151.72225757753,1491145.2404770595,14.215055671081375
71714.70067643434,5.32201862753574,5.229619480723949,3.22,28294.09414772164,853142.8085249789,13.656683403735125
58970.57956655696,5.686392608327028,7.6883186943214525,6.22,18991.77716834305,973688.7554994224,13.788848005703143
89716.84073616313,5.216626583898303,7.494639257339555,6.21,60886.85260753321,2105991.791564209,14.560297548861183
58945.5069995847,6.635288857466726,4.49007175494295,4.25,47225.667650247975,948366.9678974455,13.762497857716294
88090.37432225187,4.192968843877994,7.503210113234896,4.34,55833.58222943252,1641473.6623413602,14.311105580130794
61269.49231052306,4.760420941607383,7.804221688978374,6.14,41079.48626882746,999369.7983646088,13.814881158298462
77910.26990020383,4.638074724204733,6.304586149753275,4.35,28126.82563914077,983180.3746417832,13.79854889344365
71500.87164055192,7.759013435331411,5.7480822230334265,4.09,33741.741198296935,1439892.6324951418,14.180079802501114
77049.01998597258,5.6148538267499495,5.657957745852972,2.17,19146.68419271625,812512.2412531745,13.60788748998022
72474.89346293532,6.702517795310159,7.310818250420969,3.16,33307.05500670563,1304511.899068566,14.081340271642318
69866.02451160245,5.832026529744599,6.873508166759943,2.14,48601.33237137397,1246270.009685807,14.035666458439701
78355.35369995033,5.410086330448662,6.858259095849923,4.02,26740.954574031188,1277112.116945467,14.060112711315226
76541.47991577517,5.660339804445549,8.177654293293061,3.03,45686.082732624775,1734814.160325652,14.366411429852393
68779.1742956941,5.1986505736867095,7.836796128173754,6.11,18901.415431760703,869924.0584222449,13.67616234717598
52034.91152937101,6.955354409743501,6.836093450024607,2.2,20444.786271146244,961727.46838822,13.776487432413026
91937.80788779426,5.1539423449131325,6.905806011909739,4.37,19332.4197760208,1267150.8366871378,14.052282291655168
66467.92305131779,7.484255954439765,6.570454840922631,4.27,59258.486023751815,1820189.5328040929,14.414451741927431
62399.28279006046,5.031460472842892,6.657811047407437,4.02,29409.211865989808,716344.6279481957,13.481918050068714
63477.25769591513,7.581828099790803,7.02340255705078,5.31,28894.497938295568,1204400.6157420955,14.001493417121608
67396.96810540772,7.0434349124115245,7.661429433299782,3.21,42768.37335675824,1560805.0707927227,14.260712957822635
80371.44641792224,7.4978373184710225,8.318208245352857,4.36,18859.29030213248,1644242.0241495387,14.312790668581716
64276.53753113501,6.993607043844508,9.3823655970767,4.14,40728.77665834927,1586312.1579576717,14.276923113109465
59084.72519507668,7.08656427622656,6.14405887281539,2.11,42955.90836023485,1073254.1440631042,13.886206779052824
55040.239855865446,6.11305499014738,4.977169149857937,4.29,58040.6742157225,1090888.9630292277,13.902504400910308
77803.18624980655,6.646958009180907,7.161329308012253,5.38,42090.948198130296,1568181.6144646874,14.265427936417726
49767.03432735215,6.6563897333810536,7.020757422825683,4.06,40776.079113984735,927978.9092449584,13.740765362013464
56741.41659919822,5.7850983136462615,8.590280907129406,6.22,26252.129330256088,985006.9861893156,13.80040502792777
65904.80993466798,6.305504898577823,7.39157655434857,3.26,43800.050859355295,1636414.892073324,14.308018976596996
73019.81771967358,7.277487017003688,5.754071063100791,2.43,50931.75152588423,1542488.6947641938,14.248908353873363
57521.68550327823,5.318380629874745,7.6417619151096465,4.38,29113.408728860693,806255.875632613,13.600157674972175
71486.95568299232,4.924755232988059,6.888194935160503,2.2,41479.082319347166,1101341.1944382847,13.912040170720003
81107.8959990525,6.537477885910118,8.39101604066045,6.3,40936.98963551416,1787324.5057527546,14.396230929625942
72006.81108661479,5.717784480096482,6.942240487907443,2.01,37402.083926552215,1235593.2765775274,14.027062607916069
66071.92533414812,6.354552331566301,6.73359851604315,2.27,19935.302674353665,1033626.4114965134,13.848584932069528
72655.35365221425,5.9239082938549545,7.378111938165013,3.02,38039.25298988652,1335848.3322776183,14.10507785147782
60685.92639601325,6.240501135357749,7.151434764306243,6.12,27530.565993694687,943469.8080245096,13.757320703221477
81044.9447614553,6.18116344425007,6.075156455381157,4.48,38512.48319934094,1382998.251065435,14.139765069117779
58318.86149997888,6.643225713208812,7.028824445562259,4.29,29491.63527317917,859208.7212247149,13.663768316947307
65674.59699371539,6.5838917720184345,7.120266465897863,4.0,34492.79330991748,1234629.59549004,14.02628237033748
78859.80765933776,5.834477296473472,6.948152213822852,3.15,38198.79735894439,1248845.2090319684,14.037730650246987
75844.98746031147,5.876525482962268,6.6864444726511705,4.17,31903.37546684884,1108912.5146293468,13.918891278286418
77615.8513434013,6.200602930130862,6.909326581760941,2.27,36591.52344845072,1466411.7902126438,14.198329697654977
55988.13922859434,7.187558598597566,6.083343254935353,3.43,55042.914431506506,1454035.0082315337,14.18985370171499
79571.60308353229,7.275676679587202,4.298220549817005,3.3,43601.7107009816,1457230.6462415596,14.192049061037991
68099.65343815798,4.916225148126978,6.108966827159224,2.0,35347.1330032743,837540.1697407691,13.638225699372574
69489.40342904833,3.3942908076416884,7.861659356097182,5.34,28389.597501139044,694472.1081139629,13.450908719208654
95212.4690909136,6.396503503603644,8.700428328462174,4.28,43890.03872305447,2139725.5402821437,14.57618859391796
58533.13639493816,5.254805401559323,7.288337749190477,4.38,49321.05718279511,1285312.24421709,14.066513016423169
61875.075973399296,5.902141851898423,6.152203519193576,4.18,35833.393082558425,975005.7736603534,13.790199697299803
80422.26187579543,5.930012206819085,7.636755304242509,3.21,51383.02413306548,1661435.4795672083,14.323193135270893
41064.87217120569,5.087521122089467,7.099898550154308,5.45,37600.687280749735,557228.7841971011,13.230732972792126
68885.98660700365,5.638185034050458,5.604893613996005,3.37,21688.808304916973,871325.261278003,13.677771768104893
70657.39833482323,7.253377051426288,6.349965618078043,2.31,22743.507226836413,1246485.1835210803,14.03583909766537
78199.45501055397,5.0977627007872055,6.163614759106183,2.01,50241.04080211449,1491153.0301284252,14.215060895002951
63536.049194399246,6.642536177412533,7.736523110766139,6.28,45842.39380552858,1532682.0482178957,14.242530383847475
57191.895611026506,6.10770305023875,6.077955688117617,2.07,21518.52516534988,646248.1833677717,13.378940441156429
88733.44803038333,4.7400321868086985,7.914386739965973,4.0,32505.916374085224,1397943.5134157222,14.150513511013777
46285.83806098472,6.388845620844637,8.76342663961033,3.42,42246.01752925612,1153321.6041498005,13.958157555562238
71799.86053364484,4.633368993663823,7.239251807549195,3.37,33178.36639878686,1135030.6828346122,13.942171122899769
63700.88828058908,6.534634686597856,6.014719301326307,2.07,52554.41103422744,1312466.9735677736,14.087419872058984
61516.100332024005,5.447567552976506,7.80897522391095,4.26,44913.21079613112,1224001.870843812,14.017637087512288
66749.5692031047,7.156438049442564,6.097469332990494,3.37,46553.97582946537,1394637.6499772295,14.148145907408562
85668.89692937137,5.332464490538586,7.66731597539315,6.49,24272.72410670544,1218125.212270385,14.012824344437215
61134.78903279131,5.510088341280161,6.430482045315747,4.04,49167.475978076334,1052567.6986714758,13.866744114305446
70643.17930953584,7.863844807094267,7.713449133790256,5.03,24298.96807333174,1460450.981476153,14.194256522129177
76635.95319570633,5.773928785645246,5.8984474281813215,3.41,39792.55162271424,1205377.9110484202,14.002304524481005
74229.47175742805,6.738855397601991,6.4868213152752014,2.24,20042.993517793955,1110394.025220747,13.920226388556006
68742.98731615549,6.068787668687644,7.316551473843888,4.44,34008.8818794718,1218566.262361531,14.013186351477128
42245.80077990703,4.8780960447365285,7.3282739328446995,4.34,53670.66263172076,862865.8153196024,13.66801563060034
57631.59790855495,5.6510927610406085,4.960131756057528,4.27,33884.18378749388,705100.5115554469,13.466097059451036
71066.80865211024,4.5199725103404615,5.765715831871178,2.44,43419.88705392107,1112194.7521798655,13.921846774433096
71813.75784204276,5.135510991155977,7.6569900790712495,3.08,27307.965579326094,1049981.3515831316,13.864283913976385
80154.87151776154,7.00620019635548,5.726046838707847,4.24,45608.50108431066,1650269.179842912,14.316449577831296
71229.35796446473,4.850190808725756,6.978127663874532,4.15,27168.842194332763,699787.3190422737,13.458533166924848
65182.11557100695,3.639344476733493,7.014834535328316,4.12,32729.596728195236,779106.0224899127,13.565903699870821
65258.21367695236,8.254232785786499,7.858383289573696,3.41,44352.88381461407,1748474.694094093,14.374254934384712
79988.56868678163,5.35159560187626,7.2615103799744,4.11,53109.81137591171,1550036.518714004,14.253789694224416
49664.26756760696,4.50130156459174,5.7376758586584655,3.35,29403.51205758927,581134.9649442481,13.272740027292828
73579.39608518676,7.590796627951142,8.374680413455334,5.04,37368.20506582668,1537765.660568494,14.245841701392346
75865.63460531874,5.741840454136522,6.787658333300207,3.37,30350.780858898783,975054.5664011224,13.790249739536687
78048.80583217973,4.68121141214084,6.94796718403158,4.07,28727.078203478766,990725.6517571053,13.806193944544466
69446.29705195047,6.258472410525433,7.789669784820322,3.04,22578.307872226986,1092843.3004067922,13.9042943054166
73005.84732915094,4.195004095725897,7.409088159799877,3.02,36706.21104179112,1217309.1294013518,14.01215417056684
78146.85402436159,7.2590684323185934,6.332473050254059,3.13,30040.12652120112,1622261.671857639,14.299332443738244
64042.76883566412,6.762606526904872,8.38320810603904,4.23,21350.91703536833,1288490.2684409255,14.068982532521465
96899.012587502,4.396518014145275,6.9425310971467615,3.01,50292.667717983255,1697281.49383007,14.34453899696815
75059.77451664454,5.566034503162795,8.209029368314662,6.39,18699.18703960824,1242316.9909078022,14.032489540031868
97076.16450304196,5.960819538088468,6.606163704752446,2.46,39915.65677827081,1969194.1242238204,14.493135450844338
75250.20708354558,6.6190058438081385,6.5002339294460825,4.0,34098.374800702186,1418723.656984229,14.165268897133702
61099.37529571295,5.109617927015004,6.595789570311537,4.18,33249.11289730668,744450.2293097175,13.52040262098157
43401.441634812894,7.03677819173655,6.627467480655795,3.42,24589.410382891383,736817.3769171783,13.510096705139315
76228.51343731138,6.297773988668454,8.40282228634109,5.04,46694.14247011588,1820595.367235552,14.414674679684726
70698.54806011799,4.808135498090075,6.191056965006287,3.26,26598.064453565683,799191.0381356808,13.591356543974165
58719.36048816596,6.152436518370258,7.427891612136066,4.35,44957.01792132441,1296240.1123716342,14.074979182087043
73237.58305766311,7.1814723037382855,6.499062262689241,2.31,33995.11262510712,1341722.8359691473,14.109465789919117
50817.790652061885,4.473663283192593,7.640863276666066,5.35,34818.20950258091,771002.0763374092,13.555447642598997
60297.70333134668,6.577468443361758,7.248681841413587,6.37,33621.460620264945,1243748.1191462476,14.033640859230566
63558.346002694736,6.259884035038036,7.081332747809094,4.48,37969.65867038982,1138036.5950419137,13.944815929187685
68704.61173657209,4.917396066409619,7.113702144211534,3.14,40183.03473390238,1020145.9725180224,13.83545726558433
72994.02314947754,6.584041415025671,6.579368086613844,3.4,40449.96172994412,1507035.8737133096,14.225655945599474
53847.549685326034,5.400851894405206,6.063734592410071,4.25,23852.6949556382,569876.7748806281,13.25317718678334
62992.19009994969,5.913662974269463,7.054529483120222,3.27,23116.793379237934,867311.0637470544,13.673154126119284
83004.61836325758,4.456986608542595,6.31780679845946,4.07,44194.658519477714,1325354.50823022,14.097191289512558
73699.78263161963,8.181252909677312,7.42409315605954,5.07,34445.89090093542,1710966.0356305088,14.352569286546426
44834.02158160536,6.442184277644845,6.362455875424299,4.34,40784.38131572047,757469.0222451196,13.537739240988664
69495.74927095107,5.960923958812689,9.500832821384993,3.37,36248.75862511976,1450786.775373464,14.187617260227361
72581.89951488884,4.288708647108261,6.063472847558912,2.29,26765.18424542976,1004340.0359426616,13.819842198790287
76908.50551098582,4.9593957880837545,8.882339498948976,3.43,57322.84100143173,1957984.9443891265,14.487426923491734
70658.46101851447,6.715244940857465,7.579642062589582,6.34,32688.78290206689,1262187.0415469888,14.048357313794089
72405.65003146073,4.450607399921031,5.734957109647142,2.4,32748.786503869,718187.0166164306,13.484486675333374
62893.64667848594,5.21298700162049,7.694546767484312,4.5,35593.55018460386,1271518.964260625,14.055723565066407
76626.75781755711,7.489032360819976,6.561406388456992,2.37,20782.08982020968,1333995.8520983488,14.103690145708557
67781.08774872201,6.013383633205062,7.23894513186306,4.46,43570.83166266132,1424389.4833293157,14.16925454918492
74004.1304177207,6.706485255567832,5.785742624067893,3.18,25909.19733169629,1078577.267042615,13.891154312454205
62006.20326152668,5.735932506186648,8.653682942567821,4.11,53450.07285733288,1536899.0833184824,14.245278012807441
66698.24733240019,5.392094464520575,6.996383045073816,4.08,40558.23901698502,1165875.3063766025,13.968983556540257
74562.39070409091,5.346656266974178,8.883171964107381,6.2,18597.588990432465,1165877.6686129526,13.968985582684835
67715.2170072369,4.745733102587981,6.403764216702157,4.29,38555.18184942565,1099917.4341665346,13.9107465842616
49055.28186170665,7.740133867718077,9.26682698517926,4.29,26841.433990266803,1244630.997600002,14.034350459930282
66484.84424196162,5.70088477584135,6.908870639841688,3.4,28002.647093819287,873509.1895266719,13.680275073658986
72899.65820300586,5.222040189615824,6.861010128658115,4.21,39311.14754251904,1270928.0343699888,14.055258714128122
67076.2677887763,4.069649992832703,7.047338263455135,6.28,35182.005089262355,997618.6797694248,13.813127400267886
49198.628910170526,6.375401943188317,6.857199036204202,2.22,44786.52968267336,913978.5733876184,13.725563501595326
56374.21297306014,5.712045812641642,6.903349154541358,3.48,35084.592240254475,856207.6028363751,13.660269320337408
78077.11195087829,7.1646314671882685,6.352985107766773,3.3,40737.417187931314,1729392.2041672813,14.363281155910878
71103.17572050508,5.676345574571303,8.039884116384156,5.24,59442.37558566732,1518787.7610306498,14.233423707411594
59904.84805496585,5.128553727025444,5.661512496199809,4.19,35188.77284791696,752168.0688699826,13.53071640328746
67672.94127360423,6.334180260785713,7.781972592301737,3.13,39902.45965211378,1550931.0678444891,14.25436664225975
67123.99452276225,5.446212215373452,6.996114100329441,4.43,56400.27738538153,1327806.7288319168,14.09903981603043
61827.54395765313,7.395256894741106,6.851841827874619,3.27,31309.438937880917,1235591.828348264,14.027061435824113
68870.37884094006,5.283012432382749,6.236221561144693,2.12,42188.36248645225,1099959.6390124753,13.91078495441245
56247.30619000613,6.950313963017255,8.073189357574021,3.28,36910.3035344734,1289190.7626395207,14.069526039389759
79763.06156964676,6.0826949542208775,5.891707892761264,3.36,53615.3499441818,1441312.1682690796,14.18106517841264
50661.02229603144,5.793192349091724,4.878600638068855,4.28,44261.86804250493,829128.6568381399,13.628131823381528
65142.75685958702,7.811442265448174,6.702642874444977,4.47,42574.65597560686,1443228.288242824,14.182393722044404
53641.310287403176,4.50962279049937,7.728757647408083,5.4,36472.17905089275,616056.9600419117,13.331096329066508
55716.53957329562,5.0394896205196416,5.615992213234488,4.17,42051.29546385797,809057.4586058989,13.603626453758652
68267.50282018096,5.907275393978808,6.800001260776672,4.1,35935.49687272748,1383938.3667970055,14.14044460408229
83444.9936905582,5.310036747716622,6.029291539395987,2.43,44807.988357490496,1514555.0821308396,14.230632938893141
76609.91723670336,3.770547698274392,6.700456132639152,3.21,55430.31156584457,1214689.183704473,14.00999960940476
78685.83502741282,7.020022836490995,7.368314072046791,5.14,34767.78842438656,1672445.347971653,14.329797991529265
86232.5995861315,4.277772700970981,8.916065687964199,6.44,38437.36258461976,1496776.8301323482,14.218825242322671
75867.2311102282,6.5888242830365495,6.756785868850187,3.11,32319.547496663392,1408427.7584109262,14.157985285261415
73428.34904462106,6.543374013746285,7.120827999774747,6.49,42332.30061626148,1447492.964395294,14.185344318745495
74994.85564398173,5.094685269253912,7.448846539957456,3.13,41651.64847996244,1301486.6855460985,14.07901854163254
58779.08967347232,8.190106861728152,7.2728334581986624,6.19,38936.04290449002,1472809.4869159523,14.20268302926943
49756.614054152014,5.791471015181331,8.353541654868845,6.11,44877.43863124423,975384.1814220176,13.790587729833907
71135.38992080452,6.469121765879773,7.834605895534191,3.26,15441.827244033058,1088699.39928965,13.900495248627402
82919.8910448238,5.776610972359403,5.900321137819773,3.17,44985.26191917922,1527676.3739752746,14.23925908372851
59492.13821779786,4.390785266787399,7.915126172825103,6.01,46608.271891459786,1078534.5530803995,13.891114709572037
70363.58025294676,7.224465968862852,6.011897277924494,2.36,22201.125499811813,1054249.2065594809,13.868340367539052
70946.91098884349,6.554022364366648,5.29682702013482,3.04,41818.59398520992,1214262.6992737171,14.009648442231
78646.30867750822,4.084091884388019,7.768766156488804,4.4,17551.70638908532,920951.5682989664,13.733163813692984
73273.33403764093,6.291080411736068,6.497472774664461,4.18,36790.9147385095,1132983.9551551435,13.94036626115335
84115.12105746816,7.85725643024142,6.683281712070659,4.25,21776.727691271397,1731564.379493469,14.364536400987578
79433.2777352586,5.124179448847495,6.230312382154379,2.47,40077.74752681728,1236633.0865635795,14.027903800471634
69647.70864813948,6.152713585913875,6.7059446162237775,2.24,41612.16758996934,1473680.6037391997,14.203274320080215
79638.99807057017,6.411172313578229,8.500659313906201,3.44,37129.97368255676,1852584.5230133252,14.43209280135575
76856.30385655901,5.507289183144327,6.465831691294531,4.38,29382.08978842497,1254938.142307008,14.042597637186587
82199.35451873484,6.654755323291138,7.258291119877575,5.08,33609.24594821204,1638661.4319523938,14.309390876752753
72814.15707573284,6.488907284926845,6.825332885229084,2.39,37882.63334092127,1367130.348227142,14.128225196113728
75167.81194809392,6.499624651533103,5.733121471691196,4.48,32966.19679855575,1327961.0982193248,14.099156068113732
70507.74701904645,6.228799161961389,6.850891931551041,2.0,41981.02092965795,1332042.9116713523,14.102225096259316
46931.57582033574,7.5257396546127,7.4112134250288975,3.16,22190.129255973785,893215.2366394276,13.702583976838707
60137.34537736412,6.547295774393571,6.668790917339367,2.19,15994.129671483872,832691.178130848,13.63241931879784
66026.61208069729,4.173577215473424,6.3460720530896895,4.09,43645.38548016062,885249.1824916627,13.693625576121164
76161.6336770826,5.461126676735522,6.73812855008945,3.15,13801.920759997956,715460.4683462611,13.480683023762998
69586.47552990905,6.392390951578983,8.621547918603222,3.0,35253.99541115643,1509962.021776979,14.227595719601831
86859.2044316309,5.7012710618381695,7.888472870444055,3.23,46559.98377001374,1942640.265322809,14.479559082040623
68182.46514326282,5.982990281246673,6.420078342976558,4.48,41933.84799939652,1175289.1605114085,13.977025620190563
60379.36154072995,8.139623645202262,7.546758004031132,4.44,43552.358585740665,1675523.36662169,14.331636728949423
55430.096803091175,5.645572559121118,6.925359976190999,3.31,36332.254653790085,886321.0235719315,13.694835621308577
50016.42881808408,5.584992599022117,5.66271822862956,3.26,29559.226066557738,497368.0367931192,13.117087558299467
49563.544540341776,5.221901667203227,8.21740693175038,3.12,23819.28222059221,542596.9895250229,13.204123973938444
74279.92622799156,6.929480579432488,7.369607415888832,5.4,26947.152504067184,1422004.0108999673,14.167578413178754
73421.02195637609,6.631533818202045,7.771788543657802,5.11,35630.891291724845,1491290.0486560613,14.215152778356451
74253.19460606322,4.93795332374597,8.16583317612617,5.23,26956.92239835672,1279279.7998179044,14.061808602842547
80072.50964642805,6.76295436100137,7.832812175433856,4.29,32415.897026214938,1838984.4397883944,14.424724586093665
67501.01708649995,5.700168635712887,5.406339145545564,3.25,27412.796413022817,807916.3134010027,13.60221499736691
69569.81266753213,5.182681462563592,7.749843449360894,3.5,27112.99613779736,1076602.187723606,13.889321446021949
81997.68495926536,5.405307086907028,4.472098218673713,4.46,38628.41341382224,1232872.356171418,14.024858064925926
68227.88156939973,6.108941425977986,5.89168775396153,3.06,38294.55889494052,1038153.9487324572,13.85295560780289
74180.58220738581,5.821696303527889,6.183847169070793,4.22,31461.73365638302,1140209.0775234113,13.946723081922784
65801.23308374452,5.974145955877822,6.832161237685603,4.42,42607.23457382341,1305101.7743422429,14.08179234992322
70719.52094885106,5.4929737806763415,7.813691103257474,3.21,29301.47935396535,1044017.4316455174,13.858587702101747
59563.08494092349,6.167697155552772,7.645776799266559,4.05,24196.14146925445,906543.7653908278,13.71739569062828
57311.80814809088,5.678351890710053,8.161782462795511,6.39,38929.92618784421,1200888.772691148,13.99857331724241
76448.0918216234,6.854163168412157,6.802429648520444,3.25,23214.70295775585,1412619.7099471306,14.160957196721025
68934.61662641421,5.891402458568993,6.8403887807673325,2.5,27479.081321551592,1109260.8543058815,13.919205355959695
74274.1105847937,5.423909774837758,7.6842060482412196,6.5,32789.06251419238,1347202.5775821644,14.113541578035383
82115.11383025003,6.743745453707238,6.977569051618565,4.47,46052.478159219885,1796531.9032657258,14.401369200572958
57671.35291799159,6.260993427142451,7.296984059049038,4.04,30496.293449437984,960904.9953518584,13.775631863554729
68061.81429892038,5.776912412344142,8.067645702405148,3.02,30689.302603831773,1255736.4085876248,14.043233534556347
73334.68386735166,5.305891887014843,5.954193530559609,2.45,32270.827500401,935061.309297756,13.74836844701058
87295.08843219692,6.099807764170457,5.5483633341950345,2.36,23399.8522405304,1116680.146113037,13.925871581717464
77969.99352332516,5.359050538137819,8.133114034205407,4.08,29941.39892114893,1519415.3527275834,14.233836840615155
66997.40260577473,6.511274454886652,7.579983231566054,3.41,55761.36732691293,1788786.455834884,14.397048549303662
69232.94677629013,5.283882342970248,8.050009203630204,5.16,23728.240696241766,1144319.075933622,13.950321198444158
69686.32016979335,5.367354697306506,8.329114583166191,5.41,41007.66000341477,1148508.0252525522,13.953975159376062
60664.897136314285,5.5042942094805865,7.384769882468697,6.2,37712.83942228927,1029273.2785955656,13.844364527982135
60837.72747524912,6.86473049753724,6.863966569905305,2.47,58168.62144207411,1543966.4264482334,14.249865912484363
70944.65344867787,5.7638616636050575,7.176793303869228,4.42,18268.47755189996,1029951.8096059486,13.845023543239682
63307.83358231447,6.059462236220307,8.02249129662347,4.18,31956.52419586121,1286974.6967228483,14.067805602734735
69240.13237600384,4.742875352478634,7.628907367958416,3.06,34500.57829679008,1169736.791123088,13.9722901715063
52840.211157171296,6.855065812905997,6.855512562853988,4.06,40736.73807405731,1268421.104189113,14.05328424832286
51480.41340112528,6.198157645783813,8.73259388181097,5.23,29802.71070743416,987973.8927878812,13.803412564249095
61956.886221992645,5.312716434660467,6.818515418905357,4.09,32898.298083524955,1128895.1249507668,13.93675083265518
83408.7873305793,6.224970591441523,5.605024325975788,2.09,59346.89131355663,1770681.1324528973,14.386875415874677
68953.48361022041,5.167994819742471,6.946762926081783,2.1,13008.48729536471,568842.5355753638,13.251360693880024
66909.67316695291,4.062422165046745,7.0350012916396905,3.05,34625.34664493251,821598.9851950513,13.61900891957683
64707.74566360327,6.371568822809171,5.954445409630019,2.24,23746.00113379608,931733.3638805776,13.744803035747061
52933.91445423881,6.897481352378121,5.849840776326762,4.35,44766.76113683437,1218635.851406522,14.013243457112734
81745.07846196303,7.149667268316168,7.384105886424721,3.39,21021.019158591367,1626659.9596528397,14.302039980744926
79663.79739669301,6.679506176429633,5.233763008437677,3.0,32806.85495044011,1298476.894637183,14.07670328617198
66039.62218429777,4.5680317071679015,5.243971276165572,4.5,28616.05068481306,752357.2823964689,13.53096792882779
74079.0281350844,7.4690868630114835,6.9989246405763685,3.4,32447.399194019483,1696339.544124581,14.34398386770415
87736.40304871058,7.0070932417306135,5.397883694727908,2.37,28113.78539375151,1578146.3399339588,14.271762147343422
57657.89955707715,5.391957403425857,4.90476836927562,3.38,35437.88701392138,731715.2643402667,13.50314810077906
77415.70268606402,6.045718886573639,6.8682608491435495,4.16,11915.281099153335,1009854.70493643,13.825318012211492
82868.47155974706,4.593850380815709,7.322530061860816,5.49,20957.765294043056,1111655.9058386355,13.921362168270154
